id	group	element	pos	alleleA	alleleB	alleleC	alleleD	alleleE	posControl	negControl
maptprom_chr17_45895511_referenceseq_scrambled	MAPTpromoterScram	maptprom_chr17_45895511_referenceseq_scrambled	chr17_45895511	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895513_referenceseq_scrambled	MAPTpromoterScram	maptprom_chr17_45895513_referenceseq_scrambled	chr17_45895513	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895514_referenceseq_scrambled	MAPTpromoterScram	maptprom_chr17_45895514_referenceseq_scrambled	chr17_45895514	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895523_referenceseq_scrambled	MAPTpromoterScram	maptprom_chr17_45895523_referenceseq_scrambled	chr17_45895523	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895528_referenceseq_scrambled	MAPTpromoterScram	maptprom_chr17_45895528_referenceseq_scrambled	chr17_45895528	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895535_referenceseq_scrambled	MAPTpromoterScram	maptprom_chr17_45895535_referenceseq_scrambled	chr17_45895535	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893575_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893575_referenceseq_scrambled	chr17_45893575	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893695_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893695_referenceseq_scrambled	chr17_45893695	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893720_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893720_referenceseq_scrambled	chr17_45893720	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893721_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893721_referenceseq_scrambled	chr17_45893721	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893735_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893735_referenceseq_scrambled	chr17_45893735	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893740_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893740_referenceseq_scrambled	chr17_45893740	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893770_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893770_referenceseq_scrambled	chr17_45893770	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893800_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893800_referenceseq_scrambled	chr17_45893800	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893916_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893916_referenceseq_scrambled	chr17_45893916	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893933_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893933_referenceseq_scrambled	chr17_45893933	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893944_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893944_referenceseq_scrambled	chr17_45893944	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893948_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893948_referenceseq_scrambled	chr17_45893948	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45893993_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45893993_referenceseq_scrambled	chr17_45893993	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894003_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894003_referenceseq_scrambled	chr17_45894003	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894008_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894008_referenceseq_scrambled	chr17_45894008	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894057_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894057_referenceseq_scrambled	chr17_45894057	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894063_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894063_referenceseq_scrambled	chr17_45894063	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894099_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894099_referenceseq_scrambled	chr17_45894099	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894162_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894162_referenceseq_scrambled	chr17_45894162	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894310_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894310_referenceseq_scrambled	chr17_45894310	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894314_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894314_referenceseq_scrambled	chr17_45894314	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894329_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894329_referenceseq_scrambled	chr17_45894329	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894366_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894366_referenceseq_scrambled	chr17_45894366	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894454_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894454_referenceseq_scrambled	chr17_45894454	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894455_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894455_referenceseq_scrambled	chr17_45894455	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894548_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894548_referenceseq_scrambled	chr17_45894548	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894556_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894556_referenceseq_scrambled	chr17_45894556	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894613_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894613_referenceseq_scrambled	chr17_45894613	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894616_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894616_referenceseq_scrambled	chr17_45894616	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894684_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894684_referenceseq_scrambled	chr17_45894684	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894711_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894711_referenceseq_scrambled	chr17_45894711	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894811_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894811_referenceseq_scrambled	chr17_45894811	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894848_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894848_referenceseq_scrambled	chr17_45894848	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894868_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894868_referenceseq_scrambled	chr17_45894868	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894905_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894905_referenceseq_scrambled	chr17_45894905	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894950_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894950_referenceseq_scrambled	chr17_45894950	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45894988_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45894988_referenceseq_scrambled	chr17_45894988	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895068_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895068_referenceseq_scrambled	chr17_45895068	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895096_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895096_referenceseq_scrambled	chr17_45895096	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895097_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895097_referenceseq_scrambled	chr17_45895097	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895104_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895104_referenceseq_scrambled	chr17_45895104	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895132_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895132_referenceseq_scrambled	chr17_45895132	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895286_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895286_referenceseq_scrambled	chr17_45895286	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895324_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895324_referenceseq_scrambled	chr17_45895324	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895363_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895363_referenceseq_scrambled	chr17_45895363	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895434_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895434_referenceseq_scrambled	chr17_45895434	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895462_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895462_referenceseq_scrambled	chr17_45895462	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895495_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895495_referenceseq_scrambled	chr17_45895495	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895512_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895512_referenceseq_scrambled	chr17_45895512	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
maptprom_chr17_45895525_referenceseq_scrambled_reference	MAPTpromoterScram	maptprom_chr17_45895525_referenceseq_scrambled	chr17_45895525	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
delete_chr17_44905399_referenceseq_scrambled	ScrambledNegative	delete_chr17_44905399_referenceseq_scrambled	chr17_44905399	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_44905799_referenceseq_scrambled	ScrambledNegative	delete_chr17_44905799_referenceseq_scrambled	chr17_44905799	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45219291_referenceseq_scrambled	ScrambledNegative	delete_chr17_45219291_referenceseq_scrambled	chr17_45219291	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45219459_referenceseq_scrambled	ScrambledNegative	delete_chr17_45219459_referenceseq_scrambled	chr17_45219459	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45219687_referenceseq_scrambled	ScrambledNegative	delete_chr17_45219687_referenceseq_scrambled	chr17_45219687	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45219717_referenceseq_scrambled	ScrambledNegative	delete_chr17_45219717_referenceseq_scrambled	chr17_45219717	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45241248_referenceseq_scrambled	ScrambledNegative	delete_chr17_45241248_referenceseq_scrambled	chr17_45241248	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45241689_referenceseq_scrambled	ScrambledNegative	delete_chr17_45241689_referenceseq_scrambled	chr17_45241689	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45241726_referenceseq_scrambled	ScrambledNegative	delete_chr17_45241726_referenceseq_scrambled	chr17_45241726	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45241748_referenceseq_scrambled	ScrambledNegative	delete_chr17_45241748_referenceseq_scrambled	chr17_45241748	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45309717_referenceseq_scrambled	ScrambledNegative	delete_chr17_45309717_referenceseq_scrambled	chr17_45309717	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45428805_referenceseq_scrambled	ScrambledNegative	delete_chr17_45428805_referenceseq_scrambled	chr17_45428805	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45428951_referenceseq_scrambled	ScrambledNegative	delete_chr17_45428951_referenceseq_scrambled	chr17_45428951	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45429255_referenceseq_scrambled	ScrambledNegative	delete_chr17_45429255_referenceseq_scrambled	chr17_45429255	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45431594_referenceseq_scrambled	ScrambledNegative	delete_chr17_45431594_referenceseq_scrambled	chr17_45431594	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45431876_referenceseq_scrambled	ScrambledNegative	delete_chr17_45431876_referenceseq_scrambled	chr17_45431876	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45432036_referenceseq_scrambled	ScrambledNegative	delete_chr17_45432036_referenceseq_scrambled	chr17_45432036	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45644819_referenceseq_scrambled	ScrambledNegative	delete_chr17_45644819_referenceseq_scrambled	chr17_45644819	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45655492_referenceseq_scrambled	ScrambledNegative	delete_chr17_45655492_referenceseq_scrambled	chr17_45655492	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45773761_referenceseq_scrambled	ScrambledNegative	delete_chr17_45773761_referenceseq_scrambled	chr17_45773761	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45778281_referenceseq_scrambled	ScrambledNegative	delete_chr17_45778281_referenceseq_scrambled	chr17_45778281	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45780710_referenceseq_scrambled	ScrambledNegative	delete_chr17_45780710_referenceseq_scrambled	chr17_45780710	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45780804_referenceseq_scrambled	ScrambledNegative	delete_chr17_45780804_referenceseq_scrambled	chr17_45780804	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45781915_referenceseq_scrambled	ScrambledNegative	delete_chr17_45781915_referenceseq_scrambled	chr17_45781915	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45785020_referenceseq_scrambled	ScrambledNegative	delete_chr17_45785020_referenceseq_scrambled	chr17_45785020	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45785872_referenceseq_scrambled	ScrambledNegative	delete_chr17_45785872_referenceseq_scrambled	chr17_45785872	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45785916_referenceseq_scrambled	ScrambledNegative	delete_chr17_45785916_referenceseq_scrambled	chr17_45785916	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45788213_referenceseq_scrambled	ScrambledNegative	delete_chr17_45788213_referenceseq_scrambled	chr17_45788213	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45793487_referenceseq_scrambled	ScrambledNegative	delete_chr17_45793487_referenceseq_scrambled	chr17_45793487	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45793579_referenceseq_scrambled	ScrambledNegative	delete_chr17_45793579_referenceseq_scrambled	chr17_45793579	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45812217_referenceseq_scrambled	ScrambledNegative	delete_chr17_45812217_referenceseq_scrambled	chr17_45812217	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45814634_referenceseq_scrambled	ScrambledNegative	delete_chr17_45814634_referenceseq_scrambled	chr17_45814634	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45815101_referenceseq_scrambled	ScrambledNegative	delete_chr17_45815101_referenceseq_scrambled	chr17_45815101	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45817145_referenceseq_scrambled	ScrambledNegative	delete_chr17_45817145_referenceseq_scrambled	chr17_45817145	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45817646_referenceseq_scrambled	ScrambledNegative	delete_chr17_45817646_referenceseq_scrambled	chr17_45817646	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45817813_referenceseq_scrambled	ScrambledNegative	delete_chr17_45817813_referenceseq_scrambled	chr17_45817813	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45823167_referenceseq_scrambled	ScrambledNegative	delete_chr17_45823167_referenceseq_scrambled	chr17_45823167	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45823227_referenceseq_scrambled	ScrambledNegative	delete_chr17_45823227_referenceseq_scrambled	chr17_45823227	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45823400_referenceseq_scrambled	ScrambledNegative	delete_chr17_45823400_referenceseq_scrambled	chr17_45823400	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45825351_referenceseq_scrambled	ScrambledNegative	delete_chr17_45825351_referenceseq_scrambled	chr17_45825351	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45831013_referenceseq_scrambled	ScrambledNegative	delete_chr17_45831013_referenceseq_scrambled	chr17_45831013	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45831110_referenceseq_scrambled	ScrambledNegative	delete_chr17_45831110_referenceseq_scrambled	chr17_45831110	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45831232_referenceseq_scrambled	ScrambledNegative	delete_chr17_45831232_referenceseq_scrambled	chr17_45831232	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45836273_referenceseq_scrambled	ScrambledNegative	delete_chr17_45836273_referenceseq_scrambled	chr17_45836273	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45837193_referenceseq_scrambled	ScrambledNegative	delete_chr17_45837193_referenceseq_scrambled	chr17_45837193	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45837315_referenceseq_scrambled	ScrambledNegative	delete_chr17_45837315_referenceseq_scrambled	chr17_45837315	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45837596_referenceseq_scrambled	ScrambledNegative	delete_chr17_45837596_referenceseq_scrambled	chr17_45837596	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45840658_referenceseq_scrambled	ScrambledNegative	delete_chr17_45840658_referenceseq_scrambled	chr17_45840658	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45840699_referenceseq_scrambled	ScrambledNegative	delete_chr17_45840699_referenceseq_scrambled	chr17_45840699	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45841738_referenceseq_scrambled	ScrambledNegative	delete_chr17_45841738_referenceseq_scrambled	chr17_45841738	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45842561_referenceseq_scrambled	ScrambledNegative	delete_chr17_45842561_referenceseq_scrambled	chr17_45842561	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45843756_referenceseq_scrambled	ScrambledNegative	delete_chr17_45843756_referenceseq_scrambled	chr17_45843756	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45843875_referenceseq_scrambled	ScrambledNegative	delete_chr17_45843875_referenceseq_scrambled	chr17_45843875	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45844899_referenceseq_scrambled	ScrambledNegative	delete_chr17_45844899_referenceseq_scrambled	chr17_45844899	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45849230_referenceseq_scrambled	ScrambledNegative	delete_chr17_45849230_referenceseq_scrambled	chr17_45849230	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45849397_referenceseq_scrambled	ScrambledNegative	delete_chr17_45849397_referenceseq_scrambled	chr17_45849397	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45853156_referenceseq_scrambled	ScrambledNegative	delete_chr17_45853156_referenceseq_scrambled	chr17_45853156	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45853261_referenceseq_scrambled	ScrambledNegative	delete_chr17_45853261_referenceseq_scrambled	chr17_45853261	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45854004_referenceseq_scrambled	ScrambledNegative	delete_chr17_45854004_referenceseq_scrambled	chr17_45854004	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45854504_referenceseq_scrambled	ScrambledNegative	delete_chr17_45854504_referenceseq_scrambled	chr17_45854504	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45854515_referenceseq_scrambled	ScrambledNegative	delete_chr17_45854515_referenceseq_scrambled	chr17_45854515	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45855532_referenceseq_scrambled	ScrambledNegative	delete_chr17_45855532_referenceseq_scrambled	chr17_45855532	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45855777_referenceseq_scrambled	ScrambledNegative	delete_chr17_45855777_referenceseq_scrambled	chr17_45855777	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45855857_referenceseq_scrambled	ScrambledNegative	delete_chr17_45855857_referenceseq_scrambled	chr17_45855857	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45862206_referenceseq_scrambled	ScrambledNegative	delete_chr17_45862206_referenceseq_scrambled	chr17_45862206	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45863863_referenceseq_scrambled	ScrambledNegative	delete_chr17_45863863_referenceseq_scrambled	chr17_45863863	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45866652_referenceseq_scrambled	ScrambledNegative	delete_chr17_45866652_referenceseq_scrambled	chr17_45866652	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45867244_referenceseq_scrambled	ScrambledNegative	delete_chr17_45867244_referenceseq_scrambled	chr17_45867244	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45867707_referenceseq_scrambled	ScrambledNegative	delete_chr17_45867707_referenceseq_scrambled	chr17_45867707	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45868259_referenceseq_scrambled	ScrambledNegative	delete_chr17_45868259_referenceseq_scrambled	chr17_45868259	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45868421_referenceseq_scrambled	ScrambledNegative	delete_chr17_45868421_referenceseq_scrambled	chr17_45868421	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45872149_referenceseq_scrambled	ScrambledNegative	delete_chr17_45872149_referenceseq_scrambled	chr17_45872149	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45872167_referenceseq_scrambled	ScrambledNegative	delete_chr17_45872167_referenceseq_scrambled	chr17_45872167	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45872411_referenceseq_scrambled	ScrambledNegative	delete_chr17_45872411_referenceseq_scrambled	chr17_45872411	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45874069_referenceseq_scrambled	ScrambledNegative	delete_chr17_45874069_referenceseq_scrambled	chr17_45874069	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45874259_referenceseq_scrambled	ScrambledNegative	delete_chr17_45874259_referenceseq_scrambled	chr17_45874259	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45881506_referenceseq_scrambled	ScrambledNegative	delete_chr17_45881506_referenceseq_scrambled	chr17_45881506	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45884007_referenceseq_scrambled	ScrambledNegative	delete_chr17_45884007_referenceseq_scrambled	chr17_45884007	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45891079_referenceseq_scrambled	ScrambledNegative	delete_chr17_45891079_referenceseq_scrambled	chr17_45891079	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45901197_referenceseq_scrambled	ScrambledNegative	delete_chr17_45901197_referenceseq_scrambled	chr17_45901197	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45904965_referenceseq_scrambled	ScrambledNegative	delete_chr17_45904965_referenceseq_scrambled	chr17_45904965	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45905060_referenceseq_scrambled	ScrambledNegative	delete_chr17_45905060_referenceseq_scrambled	chr17_45905060	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45905170_referenceseq_scrambled	ScrambledNegative	delete_chr17_45905170_referenceseq_scrambled	chr17_45905170	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
delete_chr17_45906151_referenceseq_scrambled	ScrambledNegative	delete_chr17_45906151_referenceseq_scrambled	chr17_45906151	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
